+1.413129,	+7.041144e-6,	+8.607217e-3,	+8.607217e-2,	+3.031973e-2
+1.425629,	+6.337030e-6,	+8.645117e-3,	+8.645117e-2,	+2.990292e-2
+1.438129,	+5.703327e-6,	+8.682495e-3,	+8.682495e-2,	+2.949184e-2
+1.450629,	+5.132994e-6,	+8.719360e-3,	+8.719360e-2,	+2.908640e-2
+1.463129,	+4.619695e-6,	+8.755718e-3,	+8.755718e-2,	+2.868652e-2
+1.475629,	+4.157725e-6,	+8.791576e-3,	+8.791576e-2,	+2.829214e-2
+1.488129,	+3.741953e-6,	+8.826942e-3,	+8.826942e-2,	+2.790318e-2
+1.500629,	+3.367757e-6,	+8.861821e-3,	+8.861821e-2,	+2.751955e-2
+1.513129,	+3.030982e-6,	+8.896220e-3,	+8.896220e-2,	+2.714120e-2
+1.525629,	+2.727883e-6,	+8.930146e-3,	+8.930146e-2,	+2.676805e-2
+1.538129,	+2.455095e-6,	+8.963607e-3,	+8.963607e-2,	+2.640002e-2
+1.550629,	+2.209586e-6,	+8.996607e-3,	+8.996607e-2,	+2.603705e-2
+1.563129,	+1.988627e-6,	+9.029153e-3,	+9.029153e-2,	+2.567907e-2
+1.575629,	+1.789764e-6,	+9.061252e-3,	+9.061252e-2,	+2.532601e-2
+1.588129,	+1.610788e-6,	+9.092909e-3,	+9.092909e-2,	+2.497780e-2
+1.600629,	+1.449709e-6,	+9.124131e-3,	+9.124131e-2,	+2.463437e-2
+1.613129,	+1.304738e-6,	+9.154924e-3,	+9.154924e-2,	+2.429567e-2
+1.625629,	+1.174264e-6,	+9.185294e-3,	+9.185294e-2,	+2.396162e-2
+1.638129,	+1.056838e-6,	+9.215246e-3,	+9.215246e-2,	+2.363216e-2
+1.650629,	+9.511541e-7,	+9.244786e-3,	+9.244786e-2,	+2.330723e-2
+1.663129,	+8.560387e-7,	+9.273920e-3,	+9.273920e-2,	+2.298677e-2
+1.675629,	+7.704349e-7,	+9.302654e-3,	+9.302654e-2,	+2.267071e-2
+1.688129,	+6.933914e-7,	+9.330992e-3,	+9.330992e-2,	+2.235900e-2
+1.700629,	+6.240522e-7,	+9.358941e-3,	+9.358941e-2,	+2.205157e-2
+1.713129,	+5.616470e-7,	+9.386505e-3,	+9.386505e-2,	+2.174837e-2
+1.725629,	+5.054823e-7,	+9.413691e-3,	+9.413691e-2,	+2.144934e-2
+1.738129,	+4.549341e-7,	+9.440502e-3,	+9.440502e-2,	+2.115442e-2
+1.750629,	+4.094407e-7,	+9.466945e-3,	+9.466945e-2,	+2.086355e-2
+1.763129,	+3.684966e-7,	+9.493025e-3,	+9.493025e-2,	+2.057668e-2
+1.775629,	+3.316469e-7,	+9.518746e-3,	+9.518746e-2,	+2.029375e-2
+1.788129,	+2.984822e-7,	+9.544113e-3,	+9.544113e-2,	+2.001472e-2
+1.800629,	+2.686340e-7,	+9.569131e-3,	+9.569131e-2,	+1.973952e-2
+1.813129,	+2.417706e-7,	+9.593806e-3,	+9.593806e-2,	+1.946811e-2
+1.825629,	+2.175936e-7,	+9.618141e-3,	+9.618141e-2,	+1.920042e-2
+1.838129,	+1.958342e-7,	+9.642141e-3,	+9.642141e-2,	+1.893642e-2
+1.850629,	+1.762508e-7,	+9.665812e-3,	+9.665812e-2,	+1.867605e-2
+1.863129,	+1.586257e-7,	+9.689157e-3,	+9.689157e-2,	+1.841925e-2
+1.875629,	+1.427631e-7,	+9.712181e-3,	+9.712181e-2,	+1.816599e-2
+1.888129,	+1.284868e-7,	+9.734889e-3,	+9.734889e-2,	+1.791621e-2
+1.900629,	+1.156381e-7,	+9.757284e-3,	+9.757284e-2,	+1.766986e-2
+1.913129,	+1.040743e-7,	+9.779371e-3,	+9.779371e-2,	+1.742690e-2
+1.925629,	+9.366689e-8,	+9.801155e-3,	+9.801155e-2,	+1.718729e-2
+1.938129,	+8.430020e-8,	+9.822639e-3,	+9.822639e-2,	+1.695096e-2
+1.950629,	+7.587018e-8,	+9.843828e-3,	+9.843828e-2,	+1.671789e-2
+1.963129,	+6.828316e-8,	+9.864725e-3,	+9.864725e-2,	+1.648802e-2
+1.975629,	+6.145485e-8,	+9.885335e-3,	+9.885335e-2,	+1.626131e-2
+1.988129,	+5.530936e-8,	+9.905662e-3,	+9.905662e-2,	+1.603772e-2
+2.000629,	+4.977843e-8,	+9.925709e-3,	+9.925709e-2,	+1.581720e-2
+2.013129,	+4.480058e-8,	+9.945480e-3,	+9.945480e-2,	+1.559971e-2
+2.025629,	+4.032053e-8,	+9.964980e-3,	+9.964980e-2,	+1.538522e-2
+2.038129,	+3.628847e-8,	+9.984211e-3,	+9.984211e-2,	+1.517367e-2
+2.050629,	+3.265963e-8,	+1.000318e-2,	+1.000318e-1,	+1.496503e-2
+2.063129,	+2.939366e-8,	+1.002188e-2,	+1.002188e-1,	+1.475926e-2
+2.075629,	+2.645430e-8,	+1.004033e-2,	+1.004033e-1,	+1.455632e-2
+2.088129,	+2.380887e-8,	+1.005853e-2,	+1.005853e-1,	+1.435617e-2
+2.100629,	+2.142798e-8,	+1.007647e-2,	+1.007647e-1,	+1.415878e-2
+2.113129,	+1.928518e-8,	+1.009417e-2,	+1.009417e-1,	+1.396409e-2
+2.125629,	+1.735666e-8,	+1.011163e-2,	+1.011163e-1,	+1.377209e-2
+2.138129,	+1.562100e-8,	+1.012884e-2,	+1.012884e-1,	+1.358272e-2
+2.150629,	+1.405890e-8,	+1.014582e-2,	+1.014582e-1,	+1.339596e-2
+2.163129,	+1.265301e-8,	+1.016257e-2,	+1.016257e-1,	+1.321177e-2
+2.175629,	+1.138771e-8,	+1.017908e-2,	+1.017908e-1,	+1.303010e-2
+2.188129,	+1.024894e-8,	+1.019537e-2,	+1.019537e-1,	+1.285094e-2
+2.200629,	+9.224043e-9,	+1.021143e-2,	+1.021143e-1,	+1.267424e-2
+2.213129,	+8.301639e-9,	+1.022728e-2,	+1.022728e-1,	+1.249997e-2
+2.225629,	+7.471475e-9,	+1.024290e-2,	+1.024290e-1,	+1.232810e-2
+2.238129,	+6.724327e-9,	+1.025831e-2,	+1.025831e-1,	+1.215858e-2
+2.250629,	+6.051895e-9,	+1.027351e-2,	+1.027351e-1,	+1.199140e-2
+2.263129,	+5.446705e-9,	+1.028850e-2,	+1.028850e-1,	+1.182652e-2
+2.275629,	+4.902035e-9,	+1.030328e-2,	+1.030328e-1,	+1.166391e-2
+2.288129,	+4.411831e-9,	+1.031786e-2,	+1.031786e-1,	+1.150353e-2
+2.300629,	+3.970648e-9,	+1.033224e-2,	+1.033224e-1,	+1.134536e-2
+2.313129,	+3.573583e-9,	+1.034642e-2,	+1.034642e-1,	+1.118936e-2
+2.325629,	+3.216225e-9,	+1.036041e-2,	+1.036041e-1,	+1.103550e-2
+2.338129,	+2.894602e-9,	+1.037420e-2,	+1.037420e-1,	+1.088376e-2
+2.350629,	+2.605142e-9,	+1.038781e-2,	+1.038781e-1,	+1.073411e-2
+2.363129,	+2.344628e-9,	+1.040123e-2,	+1.040123e-1,	+1.058652e-2
+2.375629,	+2.110165e-9,	+1.041446e-2,	+1.041446e-1,	+1.044095e-2
+2.388129,	+1.899149e-9,	+1.042751e-2,	+1.042751e-1,	+1.029739e-2
+2.400629,	+1.709234e-9,	+1.044038e-2,	+1.044038e-1,	+1.015580e-2
+2.413129,	+1.538310e-9,	+1.045308e-2,	+1.045308e-1,	+1.001616e-2
+2.425629,	+1.384479e-9,	+1.046560e-2,	+1.046560e-1,	+9.878438e-3
+2.438129,	+1.246031e-9,	+1.047794e-2,	+1.047794e-1,	+9.742609e-3
+2.450629,	+1.121428e-9,	+1.049012e-2,	+1.049012e-1,	+9.608649e-3
+2.463129,	+1.009285e-9,	+1.050213e-2,	+1.050213e-1,	+9.476530e-3
+2.475629,	+9.083569e-10,	+1.051398e-2,	+1.051398e-1,	+9.346227e-3
+2.488129,	+8.175212e-10,	+1.052566e-2,	+1.052566e-1,	+9.217717e-3
+2.500629,	+7.357691e-10,	+1.053718e-2,	+1.053718e-1,	+9.090973e-3
+2.513129,	+6.621922e-10,	+1.054855e-2,	+1.054855e-1,	+8.965972e-3
+2.525629,	+5.959730e-10,	+1.055976e-2,	+1.055976e-1,	+8.842690e-3
+2.538129,	+5.363757e-10,	+1.057081e-2,	+1.057081e-1,	+8.721103e-3
+2.550629,	+4.827381e-10,	+1.058171e-2,	+1.058171e-1,	+8.601188e-3
+2.563129,	+4.344643e-10,	+1.059246e-2,	+1.059246e-1,	+8.482922e-3
+2.575629,	+3.910179e-10,	+1.060307e-2,	+1.060307e-1,	+8.366282e-3
+2.588129,	+3.519161e-10,	+1.061352e-2,	+1.061352e-1,	+8.251245e-3
+2.600629,	+3.167245e-10,	+1.062384e-2,	+1.062384e-1,	+8.137791e-3
+2.613129,	+2.850520e-10,	+1.063401e-2,	+1.063401e-1,	+8.025896e-3
+2.625629,	+2.565468e-10,	+1.064404e-2,	+1.064404e-1,	+7.915540e-3
+2.638129,	+2.308921e-10,	+1.065394e-2,	+1.065394e-1,	+7.806701e-3
+2.650629,	+2.078029e-10,	+1.066369e-2,	+1.066369e-1,	+7.699359e-3
+2.663129,	+1.870226e-10,	+1.067332e-2,	+1.067332e-1,	+7.593493e-3
+2.675629,	+1.683204e-10,	+1.068281e-2,	+1.068281e-1,	+7.489082e-3
+2.688129,	+1.514883e-10,	+1.069217e-2,	+1.069217e-1,	+7.386107e-3
+2.700629,	+1.363395e-10,	+1.070140e-2,	+1.070140e-1,	+7.284548e-3
+2.713129,	+1.227055e-10,	+1.071051e-2,	+1.071051e-1,	+7.184386e-3
+2.725629,	+1.104350e-10,	+1.071949e-2,	+1.071949e-1,	+7.085601e-3
+2.738129,	+9.939149e-11,	+1.072835e-2,	+1.072835e-1,	+6.988174e-3
+2.750629,	+8.945235e-11,	+1.073708e-2,	+1.073708e-1,	+6.892086e-3
+2.763129,	+8.050711e-11,	+1.074570e-2,	+1.074570e-1,	+6.797320e-3
+2.775629,	+7.245640e-11,	+1.075419e-2,	+1.075419e-1,	+6.703857e-3
+2.788129,	+6.521076e-11,	+1.076257e-2,	+1.076257e-1,	+6.611679e-3
+2.800629,	+5.868968e-11,	+1.077084e-2,	+1.077084e-1,	+6.520768e-3
+2.813129,	+5.282072e-11,	+1.077899e-2,	+1.077899e-1,	+6.431108e-3
+2.825629,	+4.753864e-11,	+1.078703e-2,	+1.078703e-1,	+6.342680e-3
+2.838129,	+4.278478e-11,	+1.079496e-2,	+1.079496e-1,	+6.255468e-3
+2.850629,	+3.850630e-11,	+1.080278e-2,	+1.080278e-1,	+6.169455e-3
+2.863129,	+3.465567e-11,	+1.081049e-2,	+1.081049e-1,	+6.084625e-3
+2.875629,	+3.119010e-11,	+1.081809e-2,	+1.081809e-1,	+6.000962e-3
+2.888129,	+2.807109e-11,	+1.082560e-2,	+1.082560e-1,	+5.918449e-3
+2.900629,	+2.526398e-11,	+1.083299e-2,	+1.083299e-1,	+5.837070e-3
+2.913129,	+2.273759e-11,	+1.084029e-2,	+1.084029e-1,	+5.756810e-3
+2.925629,	+2.046383e-11,	+1.084749e-2,	+1.084749e-1,	+5.677654e-3
+2.938129,	+1.841744e-11,	+1.085458e-2,	+1.085458e-1,	+5.599586e-3
+2.950629,	+1.657570e-11,	+1.086158e-2,	+1.086158e-1,	+5.522592e-3
+2.963129,	+1.491813e-11,	+1.086849e-2,	+1.086849e-1,	+5.446656e-3
+2.975629,	+1.342632e-11,	+1.087529e-2,	+1.087529e-1,	+5.371765e-3
+2.988129,	+1.208369e-11,	+1.088201e-2,	+1.088201e-1,	+5.297903e-3
+3.000000,	+1.093617e-11,	+1.088830e-2,	+1.088830e-1,	+5.228725e-3
+3.000000,	+1.093617e-11,	+1.088830e-2,	+1.088830e-1,	+5.228725e-3
