                            time,                             ala,                           death,                            haem,                            ppix
              1.5506294819481203,        0.0000022095855759598796,            0.008996606548873775,             0.08996606548873776,            0.026037051764191445
              1.5631294819481203,        0.0000019886270183638916,            0.009029152863579014,             0.09029152863579015,            0.025679069922253512
              1.5756294819481202,        0.0000017897643165275024,            0.009061251700981831,             0.09061251700981832,            0.025326007568660255
              1.5881294819481202,         0.000001610787884874752,            0.009092909210442656,             0.09092909210442657,            0.024977797336645135
              1.6006294819481202,        0.0000014497090963872768,            0.009124131457113462,             0.09124131457113463,            0.024634372758114826
              1.6131294819481201,         0.000001304738186748549,            0.009154924423061105,             0.09154924423061106,             0.02429566825405445
                1.62562948194812,        0.0000011742643680736942,            0.009185294008378673,             0.09185294008378674,            0.023961619124788537
                1.63812948194812,        0.0000010568379312663248,             0.00921524603228466,             0.09215246032284659,            0.023632161540127296
                1.65062948194812,        0.0000009511541381396923,            0.009244786234209818,             0.09244786234209817,            0.023307232529424685
                1.66312948194812,        0.0000008560387243257231,              0.0092739202748716,             0.09273920274871598,            0.022986769971571824
                1.67562948194812,        0.0000007704348518931508,            0.009302653737336065,             0.09302653737336063,            0.022670712584946764
              1.6881294819481198,        0.0000006933913667038357,            0.009330992128067248,             0.09330992128067246,            0.022358999917339393
              1.7006294819481198,        0.0000006240522300334521,            0.009358940877963922,              0.0935894087796392,             0.02205157233586806
              1.7131294819481198,        0.0000005616470070301069,            0.009386505343383757,             0.09386505343383755,             0.02174837101690275
              1.7256294819481197,        0.0000005054823063270962,            0.009413690807154885,             0.09413690807154884,            0.021449337936007923
              1.7381294819481197,        0.0000004549340756943866,            0.009440502479574895,             0.09440502479574894,            0.021154415857916643
              1.7506294819481196,       0.00000040944066812494793,            0.009466945499397292,              0.0946694549939729,            0.020863548326546237
              1.7631294819481196,       0.00000036849660131245315,            0.009493024934805475,             0.09493024934805473,             0.02057667965506458
              1.7756294819481195,        0.0000003316469411812078,            0.009518745784374305,             0.09518745784374304,             0.02029375491601496
              1.7881294819481195,         0.000000298482247063087,            0.009544112978019324,             0.09544112978019323,            0.020014719931506518
              1.8006294819481194,       0.00000026863402235677835,            0.009569131377933707,             0.09569131377933707,            0.019739521263476393
              1.8131294819481194,        0.0000002417706201211005,            0.009593805779513052,             0.09593805779513052,            0.019468106204028873
              1.8256294819481194,       0.00000021759355810899045,            0.009618140912268088,             0.09618140912268089,            0.019200422765856227
              1.8381294819481193,        0.0000001958342022980914,             0.00964214144072541,             0.09642141440725409,            0.018936419672745182
              1.8506294819481193,       0.00000017625078206828228,             0.00966581196531634,              0.0966581196531634,            0.018676046350172466
              1.8631294819481192,       0.00000015862570386145404,            0.009689157023254057,             0.09689157023254055,             0.01841925291599237
              1.8756294819481192,       0.00000014276313347530865,            0.009712181089399047,             0.09712181089399045,             0.01816599017121877
              1.8881294819481191,        0.0000001284868201277778,            0.009734888577113071,             0.09734888577113068,            0.017916209590903683
               1.900629481948119,       0.00000011563813811500001,            0.009757283839101702,             0.09757283839101698,             0.01766986331511401
               1.913129481948119,       0.00000010407432430350001,            0.009779371168245595,              0.0977937116824559,             0.01742690414000792
               1.925629481948119,          0.00000009366689187315,            0.009801154798420605,               0.098011547984206,            0.017187285509011864
               1.938129481948119,         0.000000084300202685835,             0.00982263890530687,             0.09822638905306864,              0.0169509615040991
               1.950629481948119,        0.0000000758701824172515,            0.009843827607186993,             0.09843827607186988,            0.016717886837170272
              1.9631294819481189,       0.00000006828316417552635,            0.009864724965733455,              0.0986472496573345,             0.01648801684153646
              1.9756294819481188,       0.00000006145484775797372,            0.009885334986785376,              0.0988533498678537,            0.016261307463504886
              1.9881294819481188,       0.00000005530936298217635,            0.009905661621114758,             0.09905661621114752,            0.016037715254067293
