+41200,	+1.203621e-1,	+2.237094e-2,	+1.001523e-2
+41300,	+1.203990e-1,	+2.247114e-2,	+1.002542e-2
+41400,	+1.204356e-1,	+2.257144e-2,	+1.003555e-2
+41500,	+1.204719e-1,	+2.267185e-2,	+1.004561e-2
+41600,	+1.205079e-1,	+2.277235e-2,	+1.005560e-2
+41700,	+1.205436e-1,	+2.287296e-2,	+1.006553e-2
+41800,	+1.205790e-1,	+2.297366e-2,	+1.007540e-2
+41900,	+1.206142e-1,	+2.307446e-2,	+1.008521e-2
+42000,	+1.206490e-1,	+2.317536e-2,	+1.009495e-2
+42100,	+1.206836e-1,	+2.327636e-2,	+1.010463e-2
+42200,	+1.207179e-1,	+2.337745e-2,	+1.011424e-2
+42300,	+1.207520e-1,	+2.347864e-2,	+1.012380e-2
+42400,	+1.207857e-1,	+2.357992e-2,	+1.013330e-2
+42500,	+1.208192e-1,	+2.368130e-2,	+1.014273e-2
+42600,	+1.208525e-1,	+2.378278e-2,	+1.015210e-2
+42700,	+1.208854e-1,	+2.388434e-2,	+1.016141e-2
+42800,	+1.209182e-1,	+2.398600e-2,	+1.017067e-2
+42900,	+1.209506e-1,	+2.408775e-2,	+1.017986e-2
+43000,	+1.209828e-1,	+2.418959e-2,	+1.018899e-2
+43100,	+1.210147e-1,	+2.429153e-2,	+1.019807e-2
+43200,	+1.210464e-1,	+2.439355e-2,	+1.020708e-2
+43300,	+1.210778e-1,	+2.449567e-2,	+1.021604e-2
+43400,	+1.211090e-1,	+2.459787e-2,	+1.022494e-2
+43500,	+1.211399e-1,	+2.470016e-2,	+1.023378e-2
+43600,	+1.211706e-1,	+2.480254e-2,	+1.024257e-2
+43700,	+1.212010e-1,	+2.490501e-2,	+1.025130e-2
+43800,	+1.212312e-1,	+2.500757e-2,	+1.025997e-2
+43900,	+1.212612e-1,	+2.511021e-2,	+1.026858e-2
+44000,	+1.212909e-1,	+2.521293e-2,	+1.027714e-2
+44100,	+1.213204e-1,	+2.531575e-2,	+1.028564e-2
+44200,	+1.213496e-1,	+2.541864e-2,	+1.029409e-2
+44300,	+1.213786e-1,	+2.552163e-2,	+1.030248e-2
+44400,	+1.214074e-1,	+2.562469e-2,	+1.031082e-2
+44500,	+1.214359e-1,	+2.572784e-2,	+1.031911e-2
+44600,	+1.214643e-1,	+2.583107e-2,	+1.032733e-2
+44700,	+1.214924e-1,	+2.593438e-2,	+1.033551e-2
+44800,	+1.215202e-1,	+2.603778e-2,	+1.034363e-2
+44900,	+1.215479e-1,	+2.614125e-2,	+1.035170e-2
+45000,	+1.215753e-1,	+2.624481e-2,	+1.035972e-2
+45100,	+1.216025e-1,	+2.634844e-2,	+1.036768e-2
+45200,	+1.216295e-1,	+2.645216e-2,	+1.037559e-2
+45300,	+1.216563e-1,	+2.655595e-2,	+1.038345e-2
+45400,	+1.216828e-1,	+2.665983e-2,	+1.039126e-2
+45500,	+1.217092e-1,	+2.676378e-2,	+1.039901e-2
+45600,	+1.217353e-1,	+2.686780e-2,	+1.040672e-2
+45700,	+1.217613e-1,	+2.697191e-2,	+1.041437e-2
+45800,	+1.217870e-1,	+2.707609e-2,	+1.042197e-2
+45900,	+1.218125e-1,	+2.718034e-2,	+1.042953e-2
+46000,	+1.218378e-1,	+2.728467e-2,	+1.043703e-2
+46100,	+1.218630e-1,	+2.738908e-2,	+1.044449e-2
+46200,	+1.218879e-1,	+2.749356e-2,	+1.045189e-2
+46300,	+1.219126e-1,	+2.759812e-2,	+1.045925e-2
+46400,	+1.219371e-1,	+2.770274e-2,	+1.046655e-2
+46500,	+1.219614e-1,	+2.780744e-2,	+1.047381e-2
+46600,	+1.219856e-1,	+2.791222e-2,	+1.048102e-2
+46700,	+1.220095e-1,	+2.801706e-2,	+1.048819e-2
+46800,	+1.220333e-1,	+2.812198e-2,	+1.049530e-2
+46900,	+1.220568e-1,	+2.822696e-2,	+1.050237e-2
+47000,	+1.220802e-1,	+2.833202e-2,	+1.050939e-2
+47100,	+1.221034e-1,	+2.843715e-2,	+1.051636e-2
+47200,	+1.221264e-1,	+2.854235e-2,	+1.052329e-2
+47300,	+1.221492e-1,	+2.864761e-2,	+1.053017e-2
+47400,	+1.221718e-1,	+2.875295e-2,	+1.053701e-2
+47500,	+1.221943e-1,	+2.885835e-2,	+1.054380e-2
+47600,	+1.222166e-1,	+2.896382e-2,	+1.055054e-2
+47700,	+1.222387e-1,	+2.906936e-2,	+1.055724e-2
+47800,	+1.222606e-1,	+2.917496e-2,	+1.056390e-2
+47900,	+1.222824e-1,	+2.928063e-2,	+1.057051e-2
+48000,	+1.223039e-1,	+2.938637e-2,	+1.057708e-2
+48100,	+1.223253e-1,	+2.949217e-2,	+1.058360e-2
+48200,	+1.223466e-1,	+2.959804e-2,	+1.059008e-2
+48300,	+1.223676e-1,	+2.970397e-2,	+1.059651e-2
+48400,	+1.223885e-1,	+2.980997e-2,	+1.060291e-2
+48500,	+1.224093e-1,	+2.991603e-2,	+1.060925e-2
+48600,	+1.224298e-1,	+3.002215e-2,	+1.061556e-2
+48700,	+1.224502e-1,	+3.012833e-2,	+1.062183e-2
+48800,	+1.224705e-1,	+3.023458e-2,	+1.062805e-2
+48900,	+1.224905e-1,	+3.034089e-2,	+1.063423e-2
+49000,	+1.225105e-1,	+3.044726e-2,	+1.064037e-2
+49100,	+1.225302e-1,	+3.055370e-2,	+1.064646e-2
+49200,	+1.225498e-1,	+3.066019e-2,	+1.065252e-2
+49300,	+1.225693e-1,	+3.076675e-2,	+1.065854e-2
+49400,	+1.225885e-1,	+3.087336e-2,	+1.066451e-2
+49500,	+1.226077e-1,	+3.098003e-2,	+1.067044e-2
+49600,	+1.226267e-1,	+3.108677e-2,	+1.067634e-2
+49700,	+1.226455e-1,	+3.119356e-2,	+1.068219e-2
+49800,	+1.226642e-1,	+3.130041e-2,	+1.068801e-2
+49900,	+1.226827e-1,	+3.140731e-2,	+1.069378e-2
+50000,	+1.227011e-1,	+3.151428e-2,	+1.069952e-2
+50100,	+1.227193e-1,	+3.162130e-2,	+1.070522e-2
+50200,	+1.227374e-1,	+3.172838e-2,	+1.071088e-2
+50300,	+1.227554e-1,	+3.183552e-2,	+1.071650e-2
+50400,	+1.227732e-1,	+3.194271e-2,	+1.072208e-2
+50500,	+1.227908e-1,	+3.204996e-2,	+1.072763e-2
+50600,	+1.228084e-1,	+3.215726e-2,	+1.073313e-2
+50700,	+1.228258e-1,	+3.226462e-2,	+1.073860e-2
+50800,	+1.228430e-1,	+3.237203e-2,	+1.074403e-2
+50900,	+1.228601e-1,	+3.247949e-2,	+1.074943e-2
+51000,	+1.228771e-1,	+3.258701e-2,	+1.075479e-2
+51100,	+1.228939e-1,	+3.269459e-2,	+1.076011e-2
+51200,	+1.229106e-1,	+3.280221e-2,	+1.076540e-2
+51300,	+1.229272e-1,	+3.290989e-2,	+1.077065e-2
+51400,	+1.229436e-1,	+3.301762e-2,	+1.077586e-2
+51500,	+1.229599e-1,	+3.312541e-2,	+1.078104e-2
+51600,	+1.229761e-1,	+3.323324e-2,	+1.078618e-2
+51700,	+1.229922e-1,	+3.334113e-2,	+1.079129e-2
+51800,	+1.230081e-1,	+3.344906e-2,	+1.079636e-2
+51900,	+1.230239e-1,	+3.355705e-2,	+1.080140e-2
+52000,	+1.230395e-1,	+3.366509e-2,	+1.080641e-2
+52100,	+1.230551e-1,	+3.377318e-2,	+1.081137e-2
+52200,	+1.230705e-1,	+3.388132e-2,	+1.081631e-2
+52300,	+1.230858e-1,	+3.398950e-2,	+1.082121e-2
+52400,	+1.231010e-1,	+3.409774e-2,	+1.082608e-2
+52500,	+1.231160e-1,	+3.420602e-2,	+1.083091e-2
+52600,	+1.231310e-1,	+3.431435e-2,	+1.083572e-2
+52700,	+1.231458e-1,	+3.442273e-2,	+1.084048e-2
+52800,	+1.231605e-1,	+3.453116e-2,	+1.084522e-2
+52900,	+1.231750e-1,	+3.463963e-2,	+1.084992e-2
+53000,	+1.231895e-1,	+3.474816e-2,	+1.085459e-2
+53100,	+1.232038e-1,	+3.485672e-2,	+1.085923e-2
+53200,	+1.232181e-1,	+3.496534e-2,	+1.086384e-2
+53300,	+1.232322e-1,	+3.507400e-2,	+1.086841e-2
+53400,	+1.232462e-1,	+3.518270e-2,	+1.087296e-2
+53500,	+1.232601e-1,	+3.529145e-2,	+1.087747e-2
+53600,	+1.232739e-1,	+3.540025e-2,	+1.088195e-2
+53700,	+1.232876e-1,	+3.550909e-2,	+1.088640e-2
+53800,	+1.233011e-1,	+3.561798e-2,	+1.089082e-2
+53900,	+1.233146e-1,	+3.572690e-2,	+1.089521e-2
+54000,	+1.233279e-1,	+3.583588e-2,	+1.089957e-2
+54100,	+1.233412e-1,	+3.594489e-2,	+1.090390e-2
+54200,	+1.233543e-1,	+3.605395e-2,	+1.090820e-2
+54300,	+1.233674e-1,	+3.616305e-2,	+1.091246e-2
+54400,	+1.233803e-1,	+3.627220e-2,	+1.091670e-2
+54500,	+1.233931e-1,	+3.638139e-2,	+1.092091e-2
+54600,	+1.234058e-1,	+3.649062e-2,	+1.092509e-2
+54700,	+1.234185e-1,	+3.659989e-2,	+1.092924e-2
+54800,	+1.234310e-1,	+3.670920e-2,	+1.093337e-2
+54900,	+1.234434e-1,	+3.681855e-2,	+1.093746e-2
+55000,	+1.234557e-1,	+3.692794e-2,	+1.094153e-2
+55100,	+1.234680e-1,	+3.703738e-2,	+1.094556e-2
+55200,	+1.234801e-1,	+3.714685e-2,	+1.094957e-2
+55300,	+1.234921e-1,	+3.725637e-2,	+1.095356e-2
+55400,	+1.235040e-1,	+3.736592e-2,	+1.095751e-2
+55500,	+1.235159e-1,	+3.747552e-2,	+1.096144e-2
+55600,	+1.235276e-1,	+3.758515e-2,	+1.096534e-2
+55700,	+1.235393e-1,	+3.769482e-2,	+1.096921e-2
+55800,	+1.235508e-1,	+3.780453e-2,	+1.097305e-2
+55900,	+1.235623e-1,	+3.791428e-2,	+1.097687e-2
+56000,	+1.235737e-1,	+3.802406e-2,	+1.098066e-2
+56100,	+1.235850e-1,	+3.813389e-2,	+1.098443e-2
+56200,	+1.235962e-1,	+3.824375e-2,	+1.098817e-2
+56300,	+1.236073e-1,	+3.835365e-2,	+1.099188e-2
+56400,	+1.236183e-1,	+3.846359e-2,	+1.099556e-2
+56500,	+1.236292e-1,	+3.857356e-2,	+1.099923e-2
+56600,	+1.236401e-1,	+3.868357e-2,	+1.100286e-2
+56700,	+1.236508e-1,	+3.879361e-2,	+1.100647e-2
+56800,	+1.236615e-1,	+3.890369e-2,	+1.101006e-2
+56900,	+1.236721e-1,	+3.901381e-2,	+1.101361e-2
+57000,	+1.236826e-1,	+3.912396e-2,	+1.101715e-2
+57100,	+1.236930e-1,	+3.923415e-2,	+1.102066e-2
+57200,	+1.237033e-1,	+3.934438e-2,	+1.102414e-2
+57300,	+1.237136e-1,	+3.945463e-2,	+1.102761e-2
+57400,	+1.237238e-1,	+3.956492e-2,	+1.103104e-2
+57500,	+1.237339e-1,	+3.967525e-2,	+1.103445e-2
+57600,	+1.237439e-1,	+3.978561e-2,	+1.103784e-2
+57700,	+1.237538e-1,	+3.989601e-2,	+1.104121e-2
+57800,	+1.237636e-1,	+4.000643e-2,	+1.104455e-2
+57900,	+1.237734e-1,	+4.011689e-2,	+1.104787e-2
+58000,	+1.237831e-1,	+4.022739e-2,	+1.105116e-2
+58100,	+1.237927e-1,	+4.033792e-2,	+1.105443e-2
+58200,	+1.238023e-1,	+4.044847e-2,	+1.105768e-2
+58300,	+1.238117e-1,	+4.055907e-2,	+1.106090e-2
+58400,	+1.238211e-1,	+4.066969e-2,	+1.106411e-2
+58500,	+1.238304e-1,	+4.078035e-2,	+1.106729e-2
+58600,	+1.238397e-1,	+4.089103e-2,	+1.107044e-2
+58700,	+1.238488e-1,	+4.100175e-2,	+1.107358e-2
+58800,	+1.238579e-1,	+4.111250e-2,	+1.107669e-2
+58900,	+1.238670e-1,	+4.122328e-2,	+1.107978e-2
+59000,	+1.238759e-1,	+4.133410e-2,	+1.108285e-2
+59100,	+1.238848e-1,	+4.144494e-2,	+1.108590e-2
+59200,	+1.238936e-1,	+4.155581e-2,	+1.108893e-2
+59300,	+1.239023e-1,	+4.166671e-2,	+1.109193e-2
+59400,	+1.239110e-1,	+4.177765e-2,	+1.109492e-2
+59500,	+1.239196e-1,	+4.188861e-2,	+1.109788e-2
+59600,	+1.239281e-1,	+4.199960e-2,	+1.110082e-2
+59700,	+1.239366e-1,	+4.211062e-2,	+1.110374e-2
+59800,	+1.239450e-1,	+4.222168e-2,	+1.110664e-2
+59900,	+1.239533e-1,	+4.233276e-2,	+1.110952e-2
+60000,	+1.239616e-1,	+4.244386e-2,	+1.111238e-2
+60100,	+1.239698e-1,	+4.255500e-2,	+1.111522e-2
+60200,	+1.239779e-1,	+4.266617e-2,	+1.111804e-2
+60300,	+1.239860e-1,	+4.277736e-2,	+1.112083e-2
+60400,	+1.239940e-1,	+4.288858e-2,	+1.112361e-2
+60500,	+1.240019e-1,	+4.299983e-2,	+1.112637e-2
+60600,	+1.240098e-1,	+4.311111e-2,	+1.112911e-2
+60700,	+1.240176e-1,	+4.322241e-2,	+1.113183e-2
+60800,	+1.240253e-1,	+4.333374e-2,	+1.113453e-2
+60900,	+1.240330e-1,	+4.344510e-2,	+1.113721e-2
+61000,	+1.240406e-1,	+4.355648e-2,	+1.113988e-2
+61100,	+1.240482e-1,	+4.366789e-2,	+1.114252e-2
+61200,	+1.240557e-1,	+4.377933e-2,	+1.114514e-2
+61300,	+1.240631e-1,	+4.389079e-2,	+1.114775e-2
+61400,	+1.240705e-1,	+4.400228e-2,	+1.115034e-2
+61500,	+1.240779e-1,	+4.411380e-2,	+1.115291e-2
+61600,	+1.240851e-1,	+4.422534e-2,	+1.115546e-2
+61700,	+1.240923e-1,	+4.433690e-2,	+1.115799e-2
+61800,	+1.240995e-1,	+4.444850e-2,	+1.116051e-2
+61900,	+1.241066e-1,	+4.456011e-2,	+1.116300e-2
+62000,	+1.241136e-1,	+4.467175e-2,	+1.116548e-2
+62100,	+1.241206e-1,	+4.478342e-2,	+1.116794e-2
+62200,	+1.241275e-1,	+4.489511e-2,	+1.117039e-2
+62300,	+1.241344e-1,	+4.500682e-2,	+1.117281e-2
+62400,	+1.241412e-1,	+4.511856e-2,	+1.117522e-2
+62500,	+1.241480e-1,	+4.523033e-2,	+1.117761e-2
+62600,	+1.241547e-1,	+4.534211e-2,	+1.117999e-2
+62700,	+1.241614e-1,	+4.545392e-2,	+1.118234e-2
+62800,	+1.241680e-1,	+4.556576e-2,	+1.118468e-2
+62900,	+1.241745e-1,	+4.567762e-2,	+1.118701e-2
+63000,	+1.241810e-1,	+4.578950e-2,	+1.118932e-2
+63100,	+1.241875e-1,	+4.590140e-2,	+1.119161e-2
+63200,	+1.241939e-1,	+4.601333e-2,	+1.119388e-2
+63300,	+1.242002e-1,	+4.612527e-2,	+1.119614e-2
+63400,	+1.242065e-1,	+4.623725e-2,	+1.119838e-2
+63500,	+1.242127e-1,	+4.634924e-2,	+1.120061e-2
+63600,	+1.242189e-1,	+4.646126e-2,	+1.120282e-2
+63700,	+1.242251e-1,	+4.657329e-2,	+1.120501e-2
+63800,	+1.242312e-1,	+4.668535e-2,	+1.120719e-2
+63900,	+1.242372e-1,	+4.679744e-2,	+1.120935e-2
+64000,	+1.242432e-1,	+4.690954e-2,	+1.121150e-2
+64100,	+1.242492e-1,	+4.702166e-2,	+1.121363e-2
+64200,	+1.242551e-1,	+4.713381e-2,	+1.121575e-2
+64300,	+1.242609e-1,	+4.724598e-2,	+1.121785e-2
+64400,	+1.242667e-1,	+4.735816e-2,	+1.121993e-2
+64500,	+1.242725e-1,	+4.747037e-2,	+1.122200e-2
+64600,	+1.242782e-1,	+4.758260e-2,	+1.122406e-2
+64700,	+1.242839e-1,	+4.769485e-2,	+1.122610e-2
+64800,	+1.242895e-1,	+4.780712e-2,	+1.122813e-2
+64900,	+1.242951e-1,	+4.791941e-2,	+1.123014e-2
+65000,	+1.243006e-1,	+4.803172e-2,	+1.123214e-2
+65100,	+1.243061e-1,	+4.814405e-2,	+1.123412e-2
+65200,	+1.243116e-1,	+4.825640e-2,	+1.123609e-2
+65300,	+1.243170e-1,	+4.836877e-2,	+1.123804e-2
+65400,	+1.243223e-1,	+4.848116e-2,	+1.123998e-2
+65500,	+1.243277e-1,	+4.859357e-2,	+1.124191e-2
+65600,	+1.243329e-1,	+4.870600e-2,	+1.124382e-2
+65700,	+1.243382e-1,	+4.881844e-2,	+1.124572e-2
+65800,	+1.243434e-1,	+4.893091e-2,	+1.124761e-2
+65900,	+1.243485e-1,	+4.904339e-2,	+1.124948e-2
+66000,	+1.243536e-1,	+4.915590e-2,	+1.125134e-2
+66100,	+1.243587e-1,	+4.926842e-2,	+1.125318e-2
+66200,	+1.243637e-1,	+4.938096e-2,	+1.125501e-2
+66300,	+1.243687e-1,	+4.949352e-2,	+1.125683e-2
+66400,	+1.243737e-1,	+4.960609e-2,	+1.125864e-2
+66500,	+1.243786e-1,	+4.971869e-2,	+1.126043e-2
+66600,	+1.243835e-1,	+4.983130e-2,	+1.126221e-2
+66700,	+1.243883e-1,	+4.994393e-2,	+1.126397e-2
+66800,	+1.243931e-1,	+5.005658e-2,	+1.126573e-2
+66900,	+1.243978e-1,	+5.016924e-2,	+1.126747e-2
+67000,	+1.244026e-1,	+5.028192e-2,	+1.126919e-2
+67100,	+1.244072e-1,	+5.039462e-2,	+1.127091e-2
+67200,	+1.244119e-1,	+5.050734e-2,	+1.127261e-2
+67300,	+1.244165e-1,	+5.062007e-2,	+1.127430e-2
+67400,	+1.244211e-1,	+5.073282e-2,	+1.127598e-2
+67500,	+1.244256e-1,	+5.084559e-2,	+1.127765e-2
+67600,	+1.244301e-1,	+5.095837e-2,	+1.127930e-2
+67700,	+1.244346e-1,	+5.107117e-2,	+1.128094e-2
+67800,	+1.244390e-1,	+5.118399e-2,	+1.128257e-2
+67900,	+1.244434e-1,	+5.129682e-2,	+1.128419e-2
+68000,	+1.244477e-1,	+5.140967e-2,	+1.128580e-2
+68100,	+1.244520e-1,	+5.152254e-2,	+1.128739e-2
+68200,	+1.244563e-1,	+5.163542e-2,	+1.128898e-2
+68300,	+1.244606e-1,	+5.174831e-2,	+1.129055e-2
+68400,	+1.244648e-1,	+5.186123e-2,	+1.129211e-2
+68500,	+1.244690e-1,	+5.197415e-2,	+1.129366e-2
+68600,	+1.244731e-1,	+5.208710e-2,	+1.129520e-2
+68700,	+1.244773e-1,	+5.220006e-2,	+1.129672e-2
+68800,	+1.244813e-1,	+5.231303e-2,	+1.129824e-2
+68900,	+1.244854e-1,	+5.242602e-2,	+1.129974e-2
+69000,	+1.244894e-1,	+5.253902e-2,	+1.130124e-2
+69100,	+1.244934e-1,	+5.265204e-2,	+1.130272e-2
+69200,	+1.244974e-1,	+5.276507e-2,	+1.130419e-2
+69300,	+1.245013e-1,	+5.287812e-2,	+1.130565e-2
+69400,	+1.245052e-1,	+5.299119e-2,	+1.130710e-2
+69500,	+1.245090e-1,	+5.310426e-2,	+1.130854e-2
+69600,	+1.245129e-1,	+5.321735e-2,	+1.130997e-2
+69700,	+1.245167e-1,	+5.333046e-2,	+1.131139e-2
+69800,	+1.245205e-1,	+5.344358e-2,	+1.131280e-2
+69900,	+1.245242e-1,	+5.355671e-2,	+1.131420e-2
+70000,	+1.245279e-1,	+5.366986e-2,	+1.131559e-2
+70100,	+1.245316e-1,	+5.378302e-2,	+1.131697e-2
+70200,	+1.245352e-1,	+5.389620e-2,	+1.131833e-2
+70300,	+1.245389e-1,	+5.400939e-2,	+1.131969e-2
+70400,	+1.245425e-1,	+5.412259e-2,	+1.132104e-2
+70500,	+1.245460e-1,	+5.423581e-2,	+1.132238e-2
+70600,	+1.245496e-1,	+5.434904e-2,	+1.132371e-2
+70700,	+1.245531e-1,	+5.446228e-2,	+1.132502e-2
+70800,	+1.245566e-1,	+5.457553e-2,	+1.132633e-2
+70900,	+1.245600e-1,	+5.468880e-2,	+1.132763e-2
+71000,	+1.245634e-1,	+5.480208e-2,	+1.132892e-2
+71100,	+1.245668e-1,	+5.491538e-2,	+1.133020e-2
+71200,	+1.245702e-1,	+5.502869e-2,	+1.133147e-2
+71300,	+1.245736e-1,	+5.514201e-2,	+1.133274e-2
+71400,	+1.245769e-1,	+5.525534e-2,	+1.133399e-2
+71500,	+1.245802e-1,	+5.536868e-2,	+1.133523e-2
+71600,	+1.245834e-1,	+5.548204e-2,	+1.133647e-2
+71700,	+1.245867e-1,	+5.559541e-2,	+1.133769e-2
+71800,	+1.245899e-1,	+5.570879e-2,	+1.133891e-2
+71900,	+1.245931e-1,	+5.582219e-2,	+1.134012e-2
+72000,	+1.245962e-1,	+5.593559e-2,	+1.134131e-2
+72100,	+1.245994e-1,	+5.604901e-2,	+1.134250e-2
+72200,	+1.246025e-1,	+5.616244e-2,	+1.134369e-2
+72300,	+1.246056e-1,	+5.627588e-2,	+1.134486e-2
+72400,	+1.246086e-1,	+5.638934e-2,	+1.134602e-2
+72500,	+1.246117e-1,	+5.650280e-2,	+1.134718e-2
+72600,	+1.246147e-1,	+5.661628e-2,	+1.134832e-2
+72700,	+1.246177e-1,	+5.672977e-2,	+1.134946e-2
+72800,	+1.246206e-1,	+5.684326e-2,	+1.135059e-2
+72900,	+1.246236e-1,	+5.695678e-2,	+1.135171e-2
+73000,	+1.246265e-1,	+5.707030e-2,	+1.135283e-2
+73100,	+1.246294e-1,	+5.718383e-2,	+1.135393e-2
+73200,	+1.246323e-1,	+5.729737e-2,	+1.135503e-2
+73300,	+1.246351e-1,	+5.741093e-2,	+1.135612e-2
+73400,	+1.246380e-1,	+5.752449e-2,	+1.135720e-2
+73500,	+1.246408e-1,	+5.763807e-2,	+1.135827e-2
+73600,	+1.246435e-1,	+5.775166e-2,	+1.135934e-2
+73700,	+1.246463e-1,	+5.786525e-2,	+1.136039e-2
+73800,	+1.246490e-1,	+5.797886e-2,	+1.136144e-2
+73900,	+1.246518e-1,	+5.809248e-2,	+1.136249e-2
+74000,	+1.246545e-1,	+5.820611e-2,	+1.136352e-2
+74100,	+1.246571e-1,	+5.831975e-2,	+1.136455e-2
+74200,	+1.246598e-1,	+5.843340e-2,	+1.136557e-2
+74300,	+1.246624e-1,	+5.854706e-2,	+1.136658e-2
+74400,	+1.246650e-1,	+5.866073e-2,	+1.136758e-2
+74500,	+1.246676e-1,	+5.877441e-2,	+1.136858e-2
+74600,	+1.246702e-1,	+5.888810e-2,	+1.136957e-2
+74700,	+1.246727e-1,	+5.900180e-2,	+1.137055e-2
+74800,	+1.246753e-1,	+5.911551e-2,	+1.137152e-2
+74900,	+1.246778e-1,	+5.922923e-2,	+1.137249e-2
+75000,	+1.246803e-1,	+5.934295e-2,	+1.137345e-2
+75100,	+1.246827e-1,	+5.945669e-2,	+1.137440e-2
+75200,	+1.246852e-1,	+5.957044e-2,	+1.137535e-2
+75300,	+1.246876e-1,	+5.968420e-2,	+1.137629e-2
+75400,	+1.246900e-1,	+5.979796e-2,	+1.137722e-2
+75500,	+1.246924e-1,	+5.991174e-2,	+1.137815e-2
+75600,	+1.246948e-1,	+6.002552e-2,	+1.137907e-2
+75700,	+1.246971e-1,	+6.013932e-2,	+1.137998e-2
+75800,	+1.246995e-1,	+6.025312e-2,	+1.138088e-2
+75900,	+1.247018e-1,	+6.036693e-2,	+1.138178e-2
+76000,	+1.247041e-1,	+6.048076e-2,	+1.138267e-2
+76100,	+1.247063e-1,	+6.059459e-2,	+1.138356e-2
+76200,	+1.247086e-1,	+6.070842e-2,	+1.138444e-2
+76300,	+1.247109e-1,	+6.082227e-2,	+1.138531e-2
+76400,	+1.247131e-1,	+6.093613e-2,	+1.138617e-2
+76500,	+1.247153e-1,	+6.104999e-2,	+1.138703e-2
+76600,	+1.247175e-1,	+6.116387e-2,	+1.138789e-2
+76700,	+1.247196e-1,	+6.127775e-2,	+1.138873e-2
+76800,	+1.247218e-1,	+6.139164e-2,	+1.138957e-2
+76900,	+1.247239e-1,	+6.150554e-2,	+1.139041e-2
+77000,	+1.247261e-1,	+6.161945e-2,	+1.139123e-2
+77100,	+1.247282e-1,	+6.173336e-2,	+1.139206e-2
+77200,	+1.247302e-1,	+6.184729e-2,	+1.139287e-2
+77300,	+1.247323e-1,	+6.196122e-2,	+1.139368e-2
+77400,	+1.247344e-1,	+6.207516e-2,	+1.139448e-2
+77500,	+1.247364e-1,	+6.218910e-2,	+1.139528e-2
+77600,	+1.247384e-1,	+6.230306e-2,	+1.139607e-2
+77700,	+1.247404e-1,	+6.241702e-2,	+1.139686e-2
+77800,	+1.247424e-1,	+6.253100e-2,	+1.139764e-2
+77900,	+1.247444e-1,	+6.264497e-2,	+1.139841e-2
+78000,	+1.247463e-1,	+6.275896e-2,	+1.139918e-2
+78100,	+1.247483e-1,	+6.287296e-2,	+1.139994e-2
+78200,	+1.247502e-1,	+6.298696e-2,	+1.140070e-2
+78300,	+1.247521e-1,	+6.310097e-2,	+1.140145e-2
+78400,	+1.247540e-1,	+6.321499e-2,	+1.140220e-2
+78500,	+1.247559e-1,	+6.332901e-2,	+1.140294e-2
+78600,	+1.247578e-1,	+6.344304e-2,	+1.140367e-2
+78700,	+1.247596e-1,	+6.355708e-2,	+1.140440e-2
+78800,	+1.247615e-1,	+6.367113e-2,	+1.140513e-2
+78900,	+1.247633e-1,	+6.378518e-2,	+1.140585e-2
+79000,	+1.247651e-1,	+6.389924e-2,	+1.140656e-2
+79100,	+1.247669e-1,	+6.401331e-2,	+1.140727e-2
+79200,	+1.247687e-1,	+6.412739e-2,	+1.140797e-2
+79300,	+1.247704e-1,	+6.424147e-2,	+1.140867e-2
+79400,	+1.247722e-1,	+6.435556e-2,	+1.140936e-2
+79500,	+1.247739e-1,	+6.446965e-2,	+1.141005e-2
+79600,	+1.247756e-1,	+6.458376e-2,	+1.141073e-2
+79700,	+1.247773e-1,	+6.469787e-2,	+1.141141e-2
+79800,	+1.247790e-1,	+6.481198e-2,	+1.141208e-2
+79900,	+1.247807e-1,	+6.492611e-2,	+1.141274e-2
+80000,	+1.247824e-1,	+6.504023e-2,	+1.141341e-2
+80100,	+1.247840e-1,	+6.515437e-2,	+1.141406e-2
+80200,	+1.247857e-1,	+6.526851e-2,	+1.141471e-2
+80300,	+1.247873e-1,	+6.538266e-2,	+1.141536e-2
+80400,	+1.247889e-1,	+6.549682e-2,	+1.141600e-2
+80500,	+1.247905e-1,	+6.561098e-2,	+1.141664e-2
+80600,	+1.247921e-1,	+6.572515e-2,	+1.141727e-2
+80700,	+1.247937e-1,	+6.583932e-2,	+1.141790e-2
+80800,	+1.247952e-1,	+6.595351e-2,	+1.141853e-2
+80900,	+1.247968e-1,	+6.606769e-2,	+1.141914e-2
+81000,	+1.247983e-1,	+6.618189e-2,	+1.141976e-2
+81100,	+1.247999e-1,	+6.629609e-2,	+1.142037e-2
+81200,	+1.248014e-1,	+6.641029e-2,	+1.142097e-2
+81300,	+1.248029e-1,	+6.652450e-2,	+1.142157e-2
+81400,	+1.248044e-1,	+6.663872e-2,	+1.142217e-2
+81500,	+1.248059e-1,	+6.675295e-2,	+1.142276e-2
+81600,	+1.248073e-1,	+6.686717e-2,	+1.142335e-2
+81700,	+1.248088e-1,	+6.698141e-2,	+1.142393e-2
+81800,	+1.248102e-1,	+6.709565e-2,	+1.142451e-2
+81900,	+1.248117e-1,	+6.720990e-2,	+1.142508e-2
+82000,	+1.248131e-1,	+6.732415e-2,	+1.142565e-2
+82100,	+1.248145e-1,	+6.743841e-2,	+1.142622e-2
+82200,	+1.248159e-1,	+6.755267e-2,	+1.142678e-2
